date,open,high,low,close,volume,mktvalue,adj_close
2022-11-24,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-23,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-22,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-21,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-20,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-19,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-18,0.0399445275440778,0.0399445275440778,0.03993926496882457,0.03993926496882457,0.0,125294.27,0.03993926496882457
2022-11-17,0.04044425306624879,0.04084271526316771,0.03946773163198005,0.03993364113473854,0.0,125276.63,0.03993364113473854
2022-11-16,0.04200020254347684,0.04246972044542642,0.03955374710818324,0.040469842911812874,107.8,126958.76,0.040469842911812874
2022-11-15,0.04063364468610809,0.04342497069987361,0.04063364468610809,0.04198732259050811,781.93,131719.27,0.04198732259050811
2022-11-14,0.04063364468610809,0.04063364468610809,0.04063364468610809,0.04063364468610809,0.0,127472.62,0.04063364468610809
2022-11-13,0.04063364468610809,0.04063364468610809,0.04063364468610809,0.04063364468610809,0.0,127472.62,0.04063364468610809
2022-11-12,0.04063364468610809,0.04063364468610809,0.04063364468610809,0.04063364468610809,0.0,127472.62,0.04063364468610809
2022-11-11,0.04138360801660325,0.04163124256756106,0.03901469851025867,0.04063364468610809,0.0,127472.62,0.04063364468610809
2022-11-10,0.0345529970149082,0.042897559431242877,0.03432127857406551,0.04142414546825241,195.64,129952.52,0.04142414546825241
2022-11-09,0.04714634379502334,0.04722647463779886,0.033789634503188413,0.034635320500447195,481.44,108655.16,0.034635320500447195
2022-11-08,0.06114056259467863,0.061483058480404806,0.0461565226678097,0.04714634379502334,2353.44,147903.74,0.04714634379502334
2022-11-07,0.06359407243090175,0.06359407243090175,0.060574603521378924,0.06114056259467863,26.86,191805.29,0.06114056259467863
2022-11-06,0.06359990438158991,0.06359990438158991,0.06359407243090175,0.06359407243090175,0.0,199502.24,0.06359407243090175
2022-11-05,0.06428723554459424,0.06503089092795666,0.06346927205442071,0.06359996961001482,0.0,199520.74,0.06359996961001482
2022-11-04,0.059456460799833306,0.06470422123537846,0.059456460799833306,0.0643422859902449,179.29,201849.48,0.0643422859902449
2022-11-03,0.05903519469552585,0.06053012134823634,0.05892536459799434,0.059456460799833306,0.0,186522.06,0.059456460799833306
2022-11-02,0.061397324747803905,0.06286105673977237,0.058478030806966376,0.05903519469552585,417.5,185200.49,0.05903519469552585
2022-11-01,0.060775910543255596,0.06211380227961576,0.06056050004924583,0.061397324747803905,0.0,192610.78,0.061397324747803905
2022-10-31,0.06099102745707171,0.06306981067508582,0.05981909016439745,0.060775910543255596,64.98,190661.33,0.060775910543255596
2022-10-30,0.06229162032331951,0.06304502851657302,0.0604532096010931,0.06099102745707171,12.81,191336.18,0.06099102745707171
2022-10-29,0.05849498377965679,0.06273638853714401,0.058293131921066436,0.06229162032331951,75.97,195416.29,0.06229162032331951
2022-10-28,0.055733251476400514,0.05913289272298342,0.055733251476400514,0.05849498377965679,563.93,183505.79,0.05849498377965679
2022-10-27,0.05766159831057748,0.058035839797477326,0.055609193250065955,0.055733251476400514,0.0,174841.9,0.055733251476400514
2022-10-26,0.04697210746773258,0.07047268229201414,0.04693876513203563,0.05766159831057748,7925.15,180891.36,0.05766159831057748
2022-10-25,0.04078268798976425,0.04835706835482359,0.040499229919489226,0.04702260238391213,940.46,147515.55,0.04702260238391213
2022-10-24,0.04092025933832923,0.041171383248672394,0.04039014529908137,0.04078268798976425,73.87,127940.19,0.04078268798976425
2022-10-23,0.03946553630875674,0.0410792655956958,0.03908915965381552,0.04094359658849539,0.0,128444.98,0.04094359658849539
2022-10-22,0.03950621276458115,0.039572100309186495,0.039404320752212424,0.03946553630875674,151.28,123808.13,0.03946553630875674
2022-10-21,0.03950621276458115,0.03950621276458115,0.03950621276458115,0.03950621276458115,0.0,123935.73,0.03950621276458115
2022-10-20,0.03950621276458115,0.03950621276458115,0.03950621276458115,0.03950621276458115,0.0,123935.73,0.03950621276458115
2022-10-19,0.03950621276458115,0.03950621276458115,0.03950621276458115,0.03950621276458115,0.0,123935.73,0.03950621276458115
2022-10-18,0.03951854234210726,0.03951854234210726,0.03950391118026944,0.03950621276458115,0.0,123935.73,0.03950621276458115
2022-10-17,0.03763862853045654,0.03969471629103478,0.03763862853045654,0.03951854234210726,34.93,123974.41,0.03951854234210726
2022-10-16,0.03684540426776995,0.03782829736140978,0.03684540426776995,0.03763862853045654,776.45,118076.9,0.03763862853045654
2022-10-15,0.03684540426776995,0.03684540426776995,0.03684540426776995,0.03684540426776995,0.0,115588.46,0.03684540426776995
2022-10-14,0.03579276054855719,0.03706214333534582,0.03569054255069122,0.03684540426776995,0.0,115588.46,0.03684540426776995
2022-10-13,0.03571998407501805,0.03603887673923663,0.033558031014735604,0.03579276054855719,5.27,112286.19,0.03579276054855719
2022-10-12,0.03667314163906051,0.03667314163906051,0.03560829918447945,0.03571998407501805,9.58,112057.88,0.03571998407501805
2022-10-11,0.03667314163906051,0.03667314163906051,0.03667314163906051,0.03667314163906051,0.0,115048.05,0.03667314163906051
2022-10-10,0.03667314163906051,0.03667314163906051,0.03667314163906051,0.03667314163906051,0.0,115048.05,0.03667314163906051
2022-10-09,0.03644326530673394,0.03675035541688815,0.03625904453080521,0.03667314163906051,0.0,115048.05,0.03667314163906051
2022-10-08,0.03768054608183154,0.03768054608183154,0.036196749629349684,0.03643229572122606,36.84,114292.49,0.03643229572122606
2022-10-07,0.037656827996370414,0.03768054608183154,0.037656827996370414,0.03768054608183154,0.0,118208.4,0.03768054608183154
2022-10-06,0.03769536536363841,0.03845302167716641,0.037594257060709145,0.037645047676247365,0.0,118097.04,0.037645047676247365
2022-10-05,0.038182763313566584,0.038182763313566584,0.03749417747521116,0.037673846020924065,171.77,118187.38,0.037673846020924065
2022-10-04,0.03749589230020134,0.03840348899177646,0.037347308872878,0.038182763313566584,0.0,119783.92,0.038182763313566584
2022-10-03,0.03638570673379607,0.03757776564831111,0.03638570673379607,0.037490760363450996,102.96,117613.02,0.037490760363450996
2022-10-02,0.037402459888531005,0.03756039464705997,0.036320982413650546,0.03638272488869952,0.0,114136.98,0.03638272488869952
2022-10-01,0.04013323305732272,0.04013323305732272,0.03720750191849707,0.03739196002973777,160.87,117303.07,0.03739196002973777
2022-09-30,0.04013323305732272,0.04013323305732272,0.04013323305732272,0.04013323305732272,0.0,125902.77,0.04013323305732272
2022-09-29,0.04013323305732272,0.04013323305732272,0.04013323305732272,0.04013323305732272,0.0,125902.77,0.04013323305732272
2022-09-28,0.04013323305732272,0.04013323305732272,0.04013323305732272,0.04013323305732272,0.0,125902.77,0.04013323305732272
2022-09-27,0.038566849669713354,0.040305361013429186,0.03847754379695924,0.04013323305732272,0.0,125902.77,0.04013323305732272
2022-09-26,0.03737677917310238,0.038633232861005,0.0373159639422443,0.038562744940236655,5.64,120975.96,0.038562744940236655
2022-09-25,0.03809756045046772,0.038473092080305235,0.03692609090895699,0.03739158096354553,0.0,117301.88,0.03739158096354553
2022-09-24,0.03839147812714186,0.03882857078298457,0.037986134108292456,0.03811154061651432,15.45,119560.48,0.03811154061651432
2022-09-23,0.03849160569258907,0.03888767228804585,0.036802839052360446,0.03840013900459677,7.17,120465.85,0.03840013900459677
2022-09-22,0.03849160569258907,0.03849160569258907,0.03849160569258907,0.03849160569258907,0.0,120752.79,0.03849160569258907
2022-09-21,0.03848824450271327,0.03849160569258907,0.03848824450271327,0.03849160569258907,0.0,120752.79,0.03849160569258907
2022-09-20,0.040001834046883476,0.040137440657359504,0.038387652344129615,0.03849417046965457,0.0,120760.84,0.03849417046965457
2022-09-19,0.03875715289373171,0.04023782045495031,0.03761584578579636,0.04003029815303161,132.0,125579.85,0.04003029815303161
2022-09-18,0.04254911977611138,0.04254911977611138,0.03868186649467451,0.038728797782297965,0.0,121496.89,0.038728797782297965
2022-09-17,0.04116921338290801,0.04258050626061896,0.04074283890634881,0.042528726135532414,185.99,133417.72,0.042528726135532414
2022-09-16,0.046139691730015475,0.046139691730015475,0.04103803960703318,0.04116691863355687,123.86,129145.57,0.04116691863355687
2022-09-15,0.04733567352691258,0.04762962732628295,0.045901320395896256,0.046139691730015475,0.0,144745.75,0.046139691730015475
2022-09-14,0.05045103868286913,0.05045103868286913,0.04562018396960336,0.04733565821373075,45.66,148497.64,0.04733565821373075
2022-09-13,0.049885279432015595,0.05051989359569052,0.04562018396960336,0.04569696769120007,45.59,143356.88,0.04569696769120007
2022-09-12,0.05211099139808985,0.05217338774634522,0.0496045813910311,0.04987360971718167,274.49,156459.5,0.04987360971718167
2022-09-11,0.051128630336203,0.0527008919852144,0.051128630336203,0.05209838873645556,14.03,163438.9,0.05209838873645556
2022-09-10,0.050854582804030185,0.05139357983675277,0.05067641010538963,0.051128630336203,0.0,160396.65,0.051128630336203
2022-09-09,0.04860460488325527,0.05128279702597456,0.048569291008605575,0.050849849440053926,27.62,159522.08,0.050849849440053926
2022-09-08,0.04499969749718475,0.04892983494240285,0.04499969749718475,0.04860402670127,29.66,152476.67,0.04860402670127
2022-09-07,0.04662098775046293,0.046659208105329184,0.04461913269558338,0.04499969749718475,0.0,141169.46,0.04499969749718475
2022-09-06,0.0469532755154035,0.0499375634003626,0.04661373943381801,0.046620078012579946,48.76,146252.78,0.046620078012579946
2022-09-05,0.0469532755154035,0.0469532755154035,0.0469532755154035,0.0469532755154035,0.0,147298.06,0.0469532755154035
2022-09-04,0.0469532755154035,0.0469532755154035,0.0469532755154035,0.0469532755154035,0.0,147298.06,0.0469532755154035
2022-09-03,0.0469532755154035,0.0469532755154035,0.0469532755154035,0.0469532755154035,0.0,147298.06,0.0469532755154035
2022-09-02,0.046952759270950474,0.0469532755154035,0.046952759270950474,0.0469532755154035,0.0,147298.06,0.0469532755154035
2022-09-01,0.04606442084876719,0.04709060883294097,0.04514977753596184,0.04694105969835762,0.0,147259.74,0.04694105969835762
2022-08-31,0.04766799649319392,0.04766799649319392,0.04558376586778922,0.04602970804312129,267.56,144400.72,0.04602970804312129
2022-08-30,0.046653532998318245,0.047975912183809324,0.04609402960050152,0.04766799649319392,0.0,149540.23,0.04766799649319392
2022-08-29,0.045135529264931716,0.04673992204690278,0.043236349347500785,0.04666651813959512,97.48,146398.47,0.04666651813959512
2022-08-28,0.0451386118890796,0.0451386118890796,0.045135529264931716,0.045135529264931716,0.0,141595.58,0.045135529264931716
2022-08-27,0.045735829557202484,0.04595012095372822,0.04413482863238956,0.04515007600119738,0.0,141641.21,0.04515007600119738
2022-08-26,0.05298273191477586,0.05298273191477586,0.04559870769954271,0.04572475298563261,382.55,143444.04,0.04572475298563261
2022-08-25,0.04860439460327655,0.05332613336779711,0.04859726419409584,0.052997272614293586,913.49,166258.81,0.052997272614293586
2022-08-24,0.045815131979819027,0.049281338827838306,0.045815131979819027,0.0486216338432824,6.74,152531.9,0.0486216338432824
2022-08-23,0.045815131979819027,0.045815131979819027,0.045815131979819027,0.045815131979819027,0.0,143727.57,0.045815131979819027
2022-08-22,0.04733218147727992,0.04733218147727992,0.044985362500642355,0.045815131979819027,0.0,143727.57,0.045815131979819027
2022-08-21,0.04727699478795104,0.047933017618051056,0.04597386449340959,0.04731551789620624,12.8,148434.46,0.04731551789620624
2022-08-20,0.047269066052549144,0.04727699478795104,0.047269066052549144,0.04727699478795104,0.0,148313.61,0.04727699478795104
2022-08-19,0.05418972626656471,0.054192086595574486,0.047227849828849255,0.047279249471167434,0.0,148320.68,0.047279249471167434
2022-08-18,0.05308601133334623,0.05483401479031826,0.05291167327108874,0.054181495632774815,197.35,169973.86,0.054181495632774815
2022-08-17,0.05451510154057696,0.05666514125068082,0.05296322536114217,0.053087452590979425,73.89,166541.71,0.053087452590979425
2022-08-16,0.055207198693974745,0.055508040703655594,0.054084631800165886,0.054519284675695154,1.1,171033.54,0.054519284675695154
2022-08-15,0.05754897084895771,0.05770962678068096,0.05433061080373347,0.055230340949712506,149.66,173264.21,0.055230340949712506
2022-08-14,0.05725858839511786,0.058299645410246445,0.05709622171620195,0.05754897084895771,0.0,180538.03,0.05754897084895771
2022-08-13,0.05618631278190225,0.05784408649244098,0.05596621490286942,0.0572449404903041,57.6,179584.25,0.0572449404903041
2022-08-12,0.055796052874758056,0.05760097000759584,0.055796052874758056,0.056173566729504604,480.41,176223.22,0.056173566729504604
2022-08-11,0.05499979072979642,0.05713383736539473,0.054983410490451454,0.055797896554962895,0.0,175044.7,0.055797896554962895
2022-08-10,0.051639164524239854,0.055275048252579284,0.05051688117082709,0.05498691642398599,343.51,172500.56,0.05498691642398599
2022-08-09,0.05383119613884839,0.05413511438741093,0.05086052719862074,0.05163978950002653,10.35,162000.22,0.05163978950002653
2022-08-08,0.05148723631134074,0.05484079540527893,0.05148723631134074,0.05383007870753617,0.0,168871.42,0.05383007870753617
2022-08-07,0.05536874214010822,0.055901396912680826,0.051426596420412266,0.051487130061652356,1029.74,161521.31,0.051487130061652356
2022-08-06,0.057134800543176156,0.05754357232876208,0.05532541350609834,0.05537048663948955,161.75,173703.87,0.05537048663948955
2022-08-05,0.05300338783851829,0.05713468290957475,0.053001721181532846,0.05713468290957475,22.25,179238.36,0.05713468290957475
2022-08-04,0.052885295460316756,0.05418624551979791,0.05235041937013067,0.05300363376449146,119.66,166278.76,0.05300363376449146
2022-08-03,0.05355857395041089,0.055965472503948496,0.05213500007857296,0.05288505925027241,585.35,165906.78,0.05288505925027241
2022-08-02,0.05338643365943339,0.05465053227214114,0.051250576972376186,0.05355866661941291,0.0,168019.97,0.05355866661941291
2022-08-01,0.05598423828211578,0.05647045886795599,0.05276736261412462,0.053386476143453314,231.77,167479.79,0.053386476143453314
2022-07-31,0.0614737947827589,0.06200537222406054,0.055577201127213365,0.05598436710680915,1280.76,175629.68,0.05598436710680915
2022-07-30,0.06277533320529854,0.0631231050519189,0.06096061659286663,0.06147408659029072,0.0,192851.59,0.06147408659029072
2022-07-29,0.06264170949966981,0.06385375552931315,0.06035513135339258,0.06277390705876783,0.0,196929.28,0.06277390705876783
2022-07-28,0.0611873088355992,0.06622500622025146,0.06007067820171993,0.06264165293542792,437.59,196514.39,0.06264165293542792
2022-07-27,0.05541076400850956,0.06118752295078708,0.054915764377507115,0.06118752295078708,475.31,191952.61,0.06118752295078708
2022-07-26,0.05576973350865085,0.05576973350865085,0.05251116395359339,0.055407866831563145,0.0,173821.13,0.055407866831563145
2022-07-25,0.061677659254358724,0.061689197210543924,0.055773657062664905,0.055773657062664905,28.92,174968.66,0.055773657062664905
2022-07-24,0.059636640607350445,0.06356954218422227,0.059601807883880774,0.06167777870412283,0.0,193490.6,0.06167777870412283
2022-07-23,0.05895458305082747,0.06100558063127456,0.05747324023629391,0.059636558040772863,22.1,187087.04,0.059636558040772863
2022-07-22,0.06328766224674016,0.06581181117341314,0.058476845959552375,0.05895438161466108,636.71,184946.97,0.05895438161466108
2022-07-21,0.06151280009798112,0.06391360654175914,0.05945046748238063,0.06328747715465599,93.86,198540.42,0.06328747715465599
2022-07-20,0.06196957032995837,0.06475862567972762,0.06012872301125218,0.06151256556529763,62.52,192972.3,0.06151256556529763
2022-07-19,0.06278263265454924,0.06412916084269407,0.06023191124199639,0.06196951260266231,38.45,194405.8,0.06196951260266231
2022-07-18,0.05387961523812146,0.06290566699853878,0.05376107248980376,0.06278261719498644,0.0,196956.61,0.06278261719498644
2022-07-17,0.05416565403229942,0.055166263303214794,0.053348161222509065,0.053880183867115274,32.22,169028.61,0.053880183867115274
2022-07-16,0.04783643337135449,0.0546040901812214,0.04642121722360984,0.05416591766572199,411.26,169924.99,0.05416591766572199
2022-07-15,0.0462472272541676,0.04952850675188266,0.045918069687148615,0.04783640708505579,0.0,150068.55,0.04783640708505579
2022-07-14,0.04314972439468507,0.0466768750456868,0.04175868757433513,0.046247491264855445,0.0,145083.93,0.046247491264855445
2022-07-13,0.04027418186816382,0.04314927717324706,0.03948683415880415,0.04314927717324706,0.0,135364.47,0.04314927717324706
2022-07-12,0.042552435178409495,0.042556038843687534,0.04027830382734578,0.04027830382734578,11.41,126357.88,0.04027830382734578
2022-07-11,0.04518432123169236,0.04522450469744333,0.04244350391810466,0.04255278007716209,0.0,133493.18,0.04255278007716209
2022-07-10,0.047163376030686224,0.04719640276600979,0.044860715298356245,0.04518435893667487,2.27,141748.76,0.04518435893667487
2022-07-09,0.04756690796758635,0.04763867928586381,0.04682478316367835,0.0471631092927153,0.0,147956.34,0.0471631092927153
2022-07-08,0.04799176878693696,0.04904320873690594,0.04644352820491802,0.04756839230538101,0.0,149227.76,0.04756839230538101
2022-07-07,0.046058690738301496,0.048340187845365305,0.04514690474847176,0.04799166329605728,0.0,150555.61,0.04799166329605728
2022-07-06,0.04373227815790329,0.046342333693286906,0.042968027019078675,0.04605869375251192,46.09,144491.65,0.04605869375251192
2022-07-05,0.044334619643634846,0.04499076485674983,0.0429454851797939,0.04373235657260833,28.28,137193.66,0.04373235657260833
2022-07-04,0.04131775564594194,0.04434316587471245,0.04032461963194918,0.044337116465839835,0.0,139090.86,0.044337116465839835
2022-07-03,0.041142811806942216,0.041734196384547714,0.04021058610089217,0.04131772423553452,14.17,129618.66,0.04131772423553452
2022-07-02,0.041008518817573614,0.041513037710199915,0.03996017240646658,0.04114271917216657,32.98,129069.65,0.04114271917216657
2022-07-01,0.0413500161496195,0.04256591403163944,0.04016500276223457,0.04100836678217213,0.0,128648.17,0.04100836678217213
2022-06-30,0.04236470923683263,0.04258597641798101,0.03899958389325946,0.04134965659093023,0.0,129718.84,0.04134965659093023
2022-06-29,0.044141776261261194,0.044505676223421296,0.04217211702260866,0.04236563745696114,0.0,132906.09,0.04236563745696114
2022-06-28,0.04615477800568245,0.04752947193561142,0.044126158610275835,0.044141776261261194,0.0,138478.05,0.044141776261261194
2022-06-27,0.046647105911570924,0.047916784956218726,0.04569045116388504,0.046154962671159865,54.45,144793.66,0.046154962671159865
2022-06-26,0.04826109769433087,0.04940959927111179,0.046641242272252914,0.04664761775871163,0.0,146339.18,0.04664761775871163
2022-06-25,0.04774380549877666,0.04844396551239073,0.04597994119731665,0.04826121379705951,0.0,151401.22,0.04826121379705951
2022-06-24,0.044479676922187975,0.048110769730336955,0.04408955555880419,0.047743492492237215,0.0,149777.07,0.047743492492237215
2022-06-23,0.040891065625361184,0.04454967652221478,0.04083621272812514,0.04447819197568208,0.0,139533.43,0.04447819197568208
2022-06-22,0.04364901499932995,0.043671457430326854,0.040742606152454335,0.04089108462697113,0.0,128280.24,0.04089108462697113
2022-06-21,0.043942039857374555,0.04607764136070543,0.04322996804732974,0.0436737992274266,0.0,137009.95,0.0436737992274266
2022-06-20,0.04412460465184241,0.04567103478712681,0.041628703667013704,0.043943262418313984,103.77,137855.29,0.043943262418313984
2022-06-19,0.03895989376206176,0.04507108968186288,0.0368956549363401,0.04412450716035198,0.0,138423.88,0.04412450716035198
2022-06-18,0.04447235508618601,0.04480520084064362,0.034981159345800636,0.038959901226412554,400.29,122221.89,0.038959901226412554
2022-06-17,0.04437910493825676,0.04637558056707424,0.04401903099603098,0.04447249222364097,182.1,139515.55,0.04447249222364097
2022-06-16,0.05184858560390967,0.052831815369351186,0.044036472373066474,0.04437897113067847,135.57,139222.16,0.04437897113067847
2022-06-15,0.05118783155502439,0.0521038205335822,0.043213089781248874,0.0518480219478785,14.22,162653.47,0.0518480219478785
2022-06-14,0.05075814770263019,0.052771453650852077,0.0459091404801534,0.051188014849925946,0.0,160582.95,0.051188014849925946
2022-06-13,0.060264444715239646,0.06035967189590993,0.04749703793710434,0.05075813957016144,160.06,159234.38,0.05075813957016144
2022-06-12,0.06465766792371838,0.06504976704463333,0.05981662761516462,0.06026367061959633,218.14,189054.37,0.06026367061959633
2022-06-11,0.0699151698192428,0.07055286413903429,0.06339501005969038,0.06465769145483254,76.35,202838.94,0.06465769145483254
2022-06-10,0.07546685808008421,0.07592136126687155,0.06990749817453268,0.06991525343704587,46.7,219332.54,0.06991525343704587
2022-06-09,0.07585071474198277,0.07716987079338694,0.07529269214196309,0.07546691374576117,0.0,236748.77,0.07546691374576117
2022-06-08,0.07668947201497354,0.07724416908246755,0.07491158199423624,0.07582596026627679,0.0,237875.14,0.07582596026627679
2022-06-07,0.07846505903921053,0.07847055338462888,0.07311206416610443,0.07668961760457921,0.0,240584.54,0.07668961760457921
2022-06-06,0.07803921388756829,0.08108494448566626,0.0780250997188305,0.07846482598930257,405.75,246153.58,0.07846482598930257
2022-06-05,0.07769842126013081,0.07865804688775078,0.07677482988643526,0.0780397124832342,0.0,244819.95,0.0780397124832342
2022-06-04,0.0761109547003375,0.07829360311747698,0.07512489027214043,0.07769851736532667,125.25,243749.58,0.07769851736532667
